ziplength,complength,custlength,Product
3,25,1084,0
3,33,804,3
5,23,316,0
3,20,565,0
3,23,2838,2
3,21,1176,1
3,33,1117,1
3,13,209,1
3,34,1288,1
3,33,2578,0
5,37,1183,0
5,33,735,0
3,23,772,2
3,30,1828,3
3,14,1209,0
3,28,1397,0
5,19,3908,1
3,14,3014,0
3,28,600,0
3,27,1277,1
3,29,847,3
5,21,1144,1
5,27,1436,1
3,19,628,0
3,20,1840,3
3,26,2524,1
3,24,2832,1
3,31,3585,0
3,13,1468,0
5,24,270,0
3,37,1011,1
3,33,1257,0
3,11,976,2
3,23,4765,3
3,19,1204,0
3,12,2522,2
3,21,692,0
3,9,1867,2
3,19,2157,1
3,14,2739,0
3,37,431,1
3,32,3087,1
3,29,131,0
3,27,876,1
3,24,1290,1
3,19,642,0
3,30,586,3
3,19,668,1
3,33,4166,0
3,9,6124,3
3,26,693,1
3,26,492,0
3,23,1714,2
3,30,1254,2
3,23,398,3
3,14,797,0
3,33,1146,1
3,20,6870,0
5,37,470,0
3,24,616,0
3,29,508,1
3,33,471,0
3,31,1267,3
3,39,1597,1
3,20,360,0
5,33,2974,0
3,24,4049,2
3,32,6272,1
3,37,367,0
5,19,797,0
5,33,715,1
3,31,1010,1
3,24,1200,0
3,14,1629,0
5,19,3707,1
3,19,4670,1
3,23,1647,2
5,21,1175,1
3,33,456,0
3,14,204,0
3,13,1259,0
3,37,4296,1
3,21,12000,1
3,27,393,1
3,34,780,3
3,27,825,0
3,20,1940,0
3,23,709,2
5,14,536,0
3,36,570,3
3,20,1054,0
3,24,3258,1
5,33,1642,1
3,13,1374,1
3,27,4234,1
3,9,570,2
3,26,1842,1
3,14,1008,0
3,14,375,0
3,14,3287,1
3,33,814,0
5,24,952,1
5,16,724,0
3,36,350,3
3,23,2954,2
3,28,610,1
3,37,633,0
3,13,1221,1
3,27,1318,0
3,21,4247,1
3,20,504,1
3,33,517,0
3,24,1506,0
3,19,241,0
3,20,269,0
3,31,533,3
3,27,582,0
3,24,865,0
3,31,1180,2
3,24,1029,1
3,14,6639,0
3,8,493,0
3,36,828,3
3,11,805,2
3,28,666,1
3,20,420,0
3,19,1523,1
3,20,1024,0
3,32,2373,1
3,35,382,3
3,19,855,1
3,23,1530,2
3,33,566,0
3,12,1250,0
3,19,653,1
3,12,553,2
3,36,1313,3
3,14,1533,0
3,21,2584,1
3,23,548,2
3,19,1251,0
3,19,635,0
3,20,2115,0
3,14,1198,0
3,21,1365,2
3,33,864,0
3,12,190,2
3,12,608,2
3,12,458,2
3,22,2138,0
3,9,876,1
3,32,558,1
3,13,319,0
3,35,434,0
5,12,619,1
3,19,2780,1
3,29,1149,0
3,19,243,0
3,13,3093,1
3,33,913,3
3,13,216,3
3,29,977,3
3,19,481,0
3,27,607,0
3,24,1365,0
3,27,728,0
3,12,907,2
3,14,2079,0
3,24,1304,0
3,24,1637,0
3,27,528,1
3,24,1951,0
3,14,1940,0
3,27,1378,1
3,24,955,0
3,14,1440,0
3,24,341,1
3,38,3169,3
3,19,1132,0
3,19,3416,1
3,14,492,0
3,21,2303,0
5,21,2182,3
3,24,616,1
3,23,669,2
3,19,631,3
3,8,1781,0
3,14,1329,0
3,7,1023,1
3,19,10206,1
3,14,469,0
3,31,3649,2
3,26,776,0
3,19,1193,1
3,19,4445,1
3,37,665,1
3,25,1267,1
3,39,2035,1
3,27,4257,0
3,20,451,1
3,12,138,2
3,24,2893,1
3,21,3403,3
3,34,1185,3
3,8,2288,1
5,20,1272,0
3,26,4065,0
3,27,490,0
3,9,1222,2
3,33,1804,0
3,19,1922,0
3,14,1220,0
3,26,228,0
3,27,1383,1
3,36,471,3
3,35,251,2
3,23,1030,3
3,23,745,2
3,20,3149,0
3,20,375,3
3,9,1562,2
3,19,371,0
3,20,567,0
3,18,1021,1
5,23,292,2
5,18,703,1
3,31,388,3
3,11,558,2
3,33,1982,1
3,12,2997,1
3,24,1588,1
3,27,1413,0
3,24,1226,0
3,9,548,2
3,20,500,1
3,23,2150,2
3,12,1471,3
5,37,1974,1
5,18,2075,1
3,22,175,2
3,21,1304,2
3,33,484,0
3,21,1047,1
3,19,1382,1
3,21,2539,3
3,27,3787,3
3,8,1263,0
3,29,2790,3
3,13,2722,1
5,24,2118,0
3,40,691,1
3,12,1339,2
3,33,1010,0
3,20,3028,1
3,21,604,1
3,14,1779,0
3,23,374,2
3,23,811,2
3,26,350,0
3,19,994,1
3,35,184,0
3,20,987,1
3,37,2404,0
3,31,783,1
3,20,193,0
3,19,1555,0
3,19,7294,1
3,23,2074,2
3,21,304,3
3,23,793,2
3,24,1556,0
3,23,663,2
3,36,511,3
3,41,928,1
3,9,568,2
3,20,535,0
3,26,1199,3
3,17,1185,1
3,14,2915,0
3,21,3097,0
3,20,8888,0
5,20,1692,0
3,24,740,1
3,20,1223,1
3,33,621,1
3,21,3223,1
3,20,512,0
3,31,1131,0
3,20,2071,0
3,23,480,2
3,12,1130,2
3,14,962,0
3,19,1259,1
3,14,428,0
5,39,2308,1
5,9,5567,2
3,13,1232,1
3,20,856,0
3,20,2847,1
3,33,448,1
3,20,819,1
5,20,1272,1
3,19,697,1
3,27,3496,0
3,9,2018,2
5,31,1315,0
3,24,1638,1
3,32,25531,1
3,23,2651,2
3,36,907,3
3,18,329,1
3,13,859,0
3,14,910,0
3,23,2927,3
3,44,546,2
3,27,540,0
3,9,3619,2
3,33,1774,0
3,19,716,0
3,17,44,0
3,39,3445,1
3,31,2314,0
5,30,968,1
3,20,561,0
3,9,1371,2
3,24,1508,1
3,20,6326,1
5,33,1499,3
3,33,716,0
3,19,319,1
3,9,675,2
3,23,1017,2
3,13,878,0
3,21,1674,0
3,32,2172,0
3,20,2800,1
3,12,311,0
3,23,1519,3
5,20,1772,0
3,14,1234,0
3,19,366,0
3,20,1027,1
3,14,1512,0
5,20,1022,0
3,20,696,1
3,19,1724,3
3,24,830,1
3,33,2297,0
3,19,1334,1
3,20,3120,1
3,19,949,1
3,20,1811,1
3,20,2410,1
3,20,1282,1
3,20,1006,3
3,35,1962,3
3,26,4802,0
3,21,812,0
3,23,4908,2
3,21,1129,0
3,20,1034,0
3,14,454,0
3,8,947,0
3,27,3952,1
5,9,1252,3
3,14,220,0
5,23,235,2
3,19,867,0
3,9,561,2
3,27,2453,0
3,29,611,3
3,19,778,0
3,20,1217,0
3,19,1126,2
3,20,517,0
3,37,4598,0
3,13,971,1
3,21,669,1
3,20,723,0
3,19,1116,1
3,22,1785,0
3,37,792,0
3,13,1435,1
3,20,6190,0
5,24,798,1
3,24,6659,1
3,37,7273,0
3,19,1338,0
3,21,989,1
3,33,587,1
3,23,403,2
3,19,1989,0
3,28,6897,0
3,27,1561,0
3,15,554,1
3,14,1038,0
5,26,2211,0
5,13,751,1
3,20,1124,1
3,21,2700,0
3,21,1737,0
3,9,192,2
3,23,1045,2
3,31,1125,3
3,20,4352,0
3,31,2446,3
3,21,657,1
3,19,1049,1
3,27,1187,1
3,30,512,1
3,37,1374,0
3,14,1193,0
3,20,5929,0
3,32,2074,1
3,14,570,0
3,33,373,0
3,20,800,1
3,21,916,1
3,9,2123,2
3,12,518,0
3,20,431,0
3,27,186,0
3,36,433,3
3,18,1444,1
3,9,228,2
3,14,8066,0
3,20,3894,0
3,31,564,3
3,19,5471,1
3,23,345,2
3,24,259,1
3,20,242,1
3,24,2289,1
3,24,1795,0
3,11,2261,2
3,19,775,1
5,24,407,0
3,39,1806,1
3,13,889,1
3,15,782,2
3,33,1162,1
3,21,519,1
3,23,452,2
3,24,593,1
3,23,229,2
3,21,1565,0
5,19,266,1
3,20,641,0
3,30,711,3
3,13,315,0
3,19,5198,1
3,37,851,1
3,14,557,0
3,14,3707,0
3,18,510,1
3,25,294,2
3,21,1782,1
3,20,551,0
3,24,680,0
3,27,1992,1
3,20,559,1
3,30,338,2
5,21,2692,1
5,24,1331,0
3,24,587,0
3,23,1116,3
3,37,148,0
3,19,588,0
3,17,283,1
3,21,248,1
3,9,1302,2
3,37,550,1
3,31,640,3
3,14,818,0
3,20,1175,1
3,31,2326,1
3,26,102,3
3,22,1299,0
3,21,1699,2
5,22,2217,0
3,20,835,1
3,21,568,3
3,19,2572,0
3,37,1112,0
3,14,3191,1
3,38,758,3
3,14,1405,0
3,20,888,0
3,19,948,1
3,20,703,0
3,20,1170,0
3,19,768,0
3,19,367,0
3,38,1598,0
3,11,144,2
3,23,3948,2
5,26,205,0
5,24,3633,0
3,32,193,1
3,27,6041,0
3,21,965,1
3,20,43,1
3,32,121,1
3,19,384,0
3,12,994,0
3,9,2601,2
3,20,912,0
3,13,2348,1
5,14,300,0
3,36,5632,3
5,13,577,0
5,32,794,1
5,21,102,1
3,33,202,0
3,23,294,2
3,19,2854,1
5,21,1539,1
3,27,1043,1
3,36,388,3
3,31,567,3
3,37,727,0
3,12,1237,1
3,24,1107,0
3,28,996,0
5,23,827,2
3,19,3063,0
3,24,3261,1
5,33,1546,0
3,23,547,2
5,27,2618,1
3,24,1270,0
3,27,3040,1
3,24,667,0
3,12,1015,2
3,19,768,0
3,19,487,0
3,14,5573,0
3,27,1422,0
3,14,294,0
3,14,1059,0
3,21,2780,2
3,13,703,0
3,26,2681,1
3,27,227,1
3,16,627,3
3,15,124,1
3,38,1361,3
3,32,642,1
3,33,381,0
5,37,722,0
3,27,313,0
3,38,471,0
3,27,1034,0
3,20,1068,1
3,28,1430,0
3,26,659,1
3,12,944,0
3,27,1715,0
5,34,1551,3
3,24,3770,1
3,24,2709,0
3,10,1763,1
3,23,2921,2
3,37,1473,0
3,38,1967,0
3,22,2382,0
3,19,2230,1
3,24,1639,1
3,19,402,0
3,13,2284,0
5,20,2301,0
3,12,1349,2
3,27,999,1
3,27,2903,0
3,19,1272,1
5,13,961,0
3,9,355,2
3,37,119,0
3,37,425,0
3,21,1852,1
3,12,2687,1
3,27,1459,0
5,25,939,0
3,19,2105,0
3,33,766,1
5,18,1274,1
3,32,253,1
3,21,586,0
3,37,1501,1
3,32,1611,1
3,37,1096,1
3,36,448,3
3,23,892,3
3,20,663,0
3,28,965,1
3,32,869,0
3,33,2069,0
3,28,1689,1
3,19,2005,1
3,12,3351,0
3,14,535,0
3,19,1189,0
3,14,1265,0
3,18,580,1
3,19,2871,1
5,19,426,1
5,14,989,0
3,20,2258,1
3,37,3015,1
5,14,582,0
3,12,755,1
3,21,214,0
5,19,251,0
3,14,763,0
3,12,2131,0
3,21,1280,1
3,20,145,3
3,20,4798,0
3,32,6810,1
3,13,2264,1
3,10,429,1
5,21,115,1
3,19,1603,1
5,21,1391,1
3,27,1383,3
3,12,404,0
3,12,545,2
3,9,3214,2
3,29,4229,1
3,18,124,3
3,24,1079,0
3,27,349,0
3,14,1400,1
3,22,675,2
3,22,752,0
3,14,4254,0
3,21,1388,1
3,37,1311,1
5,13,4953,1
3,37,1057,1
5,15,1090,2
3,24,351,0
3,21,744,3
5,23,605,2
3,19,876,1
5,14,2430,0
3,24,29517,0
3,13,1624,0
5,30,2754,3
3,24,325,0
5,21,251,0
3,41,1297,1
3,26,10312,1
3,38,806,1
3,26,2343,1
5,28,860,1
3,39,1163,3
3,14,524,0
5,13,543,1
3,27,1492,0
3,21,1282,1
3,31,995,1
3,14,1896,0
3,9,1392,2
3,14,1279,0
3,14,1339,0
3,23,4361,2
3,23,382,2
5,9,1780,2
3,12,3657,0
3,20,1252,3
5,21,718,1
3,33,2234,0
5,28,419,0
3,32,2236,1
3,32,769,1
3,22,212,0
3,14,1677,0
3,23,1794,2
3,32,167,3
3,23,368,2
3,33,544,0
3,23,3208,3
3,26,1824,0
5,12,240,2
3,21,3835,1
3,33,1393,1
3,38,1117,1
3,17,1779,1
3,14,819,0
3,9,2743,2
3,26,1291,0
5,19,2207,0
3,23,533,2
3,19,1195,1
3,24,7025,1
3,13,2047,1
3,24,1405,1
3,14,216,0
5,20,1335,0
3,13,1317,1
3,33,611,0
3,33,970,0
5,23,1134,2
3,33,621,1
3,23,667,2
3,20,1132,1
3,33,1530,0
5,23,1013,2
3,33,666,0
3,23,3598,2
3,25,670,2
3,23,2287,2
5,38,1041,0
3,27,27757,1
5,23,597,2
5,19,1976,0
3,33,3305,0
3,23,1598,2
3,32,3999,1
5,30,1400,1
3,17,6442,1
3,27,3054,0
3,37,1404,0
3,20,79,3
3,23,246,2
3,20,1409,0
5,19,1793,1
3,20,171,0
3,20,1353,0
3,14,992,0
3,21,265,1
3,23,2016,2
3,29,1868,2
3,29,2995,3
3,19,792,1
3,38,1015,0
3,12,2425,1
3,39,1358,1
5,21,544,0
3,23,2025,2
3,19,462,0
3,28,522,2
3,13,1510,3
3,20,2159,3
3,18,740,1
3,40,1192,1
3,19,1259,1
3,23,1580,2
3,20,240,3
3,23,1553,2
3,9,1317,2
3,16,1085,1
3,14,601,0
5,9,1388,2
3,6,573,2
3,14,1248,0
3,20,611,0
3,24,1136,1
3,19,295,0
3,32,39,1
3,13,1464,0
3,32,211,3
3,27,593,1
3,27,624,0
3,32,1918,0
3,19,3324,1
3,33,126,0
3,13,1657,1
3,19,585,0
3,22,2789,0
3,14,1251,0
5,19,1309,1
3,20,1229,1
3,27,995,1
3,20,964,0
3,19,830,0
3,14,2061,0
3,19,1172,0
3,14,1671,0
3,37,776,0
3,20,2163,1
3,19,436,0
3,36,2057,3
3,19,5039,1
3,12,414,0
5,37,566,1
3,35,1281,3
3,13,2493,0
3,24,2056,1
3,35,4253,2
3,20,1889,1
3,39,2003,1
5,24,3006,1
3,19,1349,0
3,28,1761,1
3,13,1731,3
3,19,756,0
3,12,1053,1
3,20,712,0
3,15,3609,2
3,14,538,0
3,37,142,0
3,20,1926,2
3,9,2247,2
3,21,613,0
3,11,593,2
3,42,1636,1
3,23,725,2
3,35,6476,3
3,20,711,1
3,33,702,0
3,19,4194,1
3,36,2186,3
3,24,14483,0
3,28,5284,1
3,14,2954,0
3,37,124,0
3,37,287,0
3,12,1736,0
3,36,229,3
3,29,209,3
3,12,1988,0
3,12,1343,2
3,22,935,0
3,32,314,1
3,26,268,0
3,20,5090,0
3,12,948,0
3,14,490,0
3,20,1351,0
3,24,1025,1
3,9,247,2
3,33,1105,0
3,32,1542,1
3,31,2193,1
3,28,624,1
3,9,179,2
3,9,2650,2
5,20,2033,1
3,20,1488,0
3,22,766,0
3,24,1355,1
3,13,981,1
3,21,2314,1
3,13,1101,1
3,14,4514,0
3,22,283,0
3,37,1768,0
3,33,5730,3
3,14,737,0
3,19,522,1
3,21,6826,1
5,33,1871,0
3,28,4318,1
3,20,6324,1
3,33,1911,1
3,28,2272,2
3,33,982,0
3,18,2340,1
3,38,1496,3
5,19,1345,0
3,33,358,0
3,27,3358,0
3,19,1287,3
3,21,1085,0
5,13,267,1
3,20,483,0
3,14,4214,0
5,13,578,1
5,24,2304,0
3,28,1807,1
3,24,6329,1
3,9,2214,2
5,31,461,0
3,20,1314,0
3,33,2730,0
3,19,1268,0
3,33,1084,1
3,32,2350,1
5,21,2302,3
3,19,420,3
3,24,652,1
3,21,1108,0
3,27,1361,1
3,14,789,0
3,36,1179,3
3,23,3424,2
3,19,340,3
3,14,787,0
3,13,711,1
3,12,918,0
3,14,1081,0
3,33,130,0
3,27,365,0
5,22,259,0
3,12,825,2
3,20,640,0
5,20,1073,0
3,9,873,2
3,21,545,0
3,14,996,0
3,19,1196,0
3,19,1195,1
3,31,4260,1
3,20,1442,0
3,9,2105,2
3,27,555,3
3,9,2396,3
3,20,1622,0
3,26,2338,0
3,13,3807,0
3,27,1184,0
3,20,1301,0
3,20,2702,1
3,13,955,0
3,24,1869,0
3,27,260,0
3,36,217,3
3,36,3222,3
3,14,285,0
5,14,1271,0
3,20,538,0
3,19,1672,1
3,21,2831,1
3,20,1903,1
3,19,1046,1
3,36,1180,3
3,31,1864,3
3,24,460,0
3,9,719,2
3,21,1370,3
3,15,2147,2
3,33,915,0
3,13,930,1
3,23,2402,2
5,14,681,0
3,27,332,1
3,20,385,0
3,37,879,0
3,33,966,1
3,20,1216,2
3,20,1237,0
3,23,1840,2
5,37,1679,0
3,20,3044,0
3,25,546,1
3,26,2444,0
3,27,1049,2
3,12,1905,0
3,13,964,0
3,22,74,0
3,24,2690,0
3,20,2300,1
3,33,1073,0
3,16,2081,0
3,14,926,0
3,14,307,0
3,20,1316,0
3,14,61,0
3,37,5840,1
3,24,2979,0
3,32,1881,1
3,19,29288,1
3,28,434,1
3,36,1308,3
3,18,5065,1
3,34,1431,3
3,23,1082,2
3,13,2914,1
3,20,5507,1
3,38,3222,3
3,23,4717,2
3,23,625,0
3,20,533,0
3,20,534,1
3,24,777,1
3,21,1710,3
3,21,1904,1
3,14,2959,0
3,12,399,0
3,21,896,1
3,33,1231,0
5,21,401,1
3,21,703,1
3,32,1187,1
3,21,551,0
3,41,680,1
3,13,2405,1
3,14,8932,0
3,36,435,3
3,22,6888,3
3,23,2109,3
5,13,382,0
3,20,1545,0
3,21,1125,0
3,33,863,0
3,31,1067,0
3,12,1595,0
3,22,1748,0
3,13,1389,2
3,33,919,0
3,20,475,0
5,20,835,1
3,15,1345,2
3,30,858,3
3,20,900,1
3,20,854,0
3,20,446,0
3,32,2842,1
3,27,1222,0
3,23,536,2
3,19,1909,0
5,17,458,1
3,36,2033,1
3,33,571,0
3,31,668,3
5,33,2594,0
3,23,1011,2
3,21,1342,0
3,24,308,0
3,19,2303,0
3,19,545,0
5,12,4798,2
3,13,2493,0
3,30,1088,3
5,27,211,3
3,36,2206,3
3,33,535,0
3,19,1428,1
3,9,967,2
3,41,973,1
3,24,1364,1
3,19,647,1
3,36,1549,3
3,33,88,0
3,33,601,0
3,14,365,0
3,27,180,0
3,21,806,0
3,26,437,3
3,19,1859,0
3,33,1142,0
3,20,623,3
3,14,960,0
3,28,2551,1
3,14,1354,0
3,17,634,1
3,23,1129,2
5,20,355,1
3,21,388,0
3,14,703,0
3,14,664,0
5,27,1633,1
5,37,357,0
3,13,309,0
3,24,1135,0
3,17,1733,2
3,31,401,3
3,32,304,1
3,20,399,1
5,13,742,0
5,13,3173,1
3,37,255,1
3,20,540,0
3,24,580,0
3,21,797,1
3,26,114,3
3,23,290,2
3,33,1068,0
3,35,583,2
3,20,371,3
3,37,347,1
5,20,190,1
3,23,3863,2
3,8,260,0
3,37,1053,0
3,21,3712,1
5,19,9517,1
3,14,594,0
3,33,1693,0
3,9,849,2
3,33,1620,0
3,13,2847,1
3,24,1516,0
3,28,842,1
3,33,141,0
3,22,2719,0
3,12,4212,2
3,24,6493,1
3,9,675,2
3,18,735,1
5,21,512,1
3,30,1625,1
3,22,1022,0
3,22,850,0
3,29,916,3
3,9,2879,2
3,14,1007,0
3,37,245,1
3,23,222,2
3,32,2090,1
3,20,1853,0
3,20,2118,0
3,14,424,0
5,31,4182,3
5,24,3207,0
3,17,888,1
3,20,550,1
5,38,1041,0
3,23,454,2
3,27,430,1
3,37,317,0
3,32,671,1
5,20,1654,0
3,13,1576,0
3,19,232,0
5,13,3070,1
3,19,261,1
3,20,1115,0
3,32,436,1
3,9,1930,2
3,13,2828,0
3,31,660,0
3,33,702,0
3,19,1506,1
3,19,483,0
3,31,263,3
3,13,2077,1
3,33,931,0
3,23,296,2
3,20,2920,1
3,32,282,1
3,19,1286,0
3,33,335,0
5,37,2088,0
3,9,675,2
3,24,1466,0
3,31,426,3
3,12,3295,0
3,37,1589,1
3,33,380,0
3,14,286,2
3,13,383,1
3,82,1833,2
3,24,1293,0
3,16,730,0
3,39,2074,1
5,17,152,0
3,35,494,0
3,21,3079,0
3,35,97,0
5,27,1703,1
3,24,1303,0
3,20,2491,0
3,33,243,0
3,27,1913,3
3,19,1500,0
5,37,108,1
5,28,1151,0
3,24,2305,1
3,33,628,1
3,20,1279,1
5,35,14079,1
3,18,1276,1
3,19,3337,0
3,29,93,3
3,27,2643,0
3,13,325,0
3,24,1325,1
5,19,474,0
3,19,851,0
5,14,1233,0
5,13,1963,1
3,14,1138,0
5,19,326,1
3,9,304,2
3,9,3749,3
5,14,746,0
5,14,3952,0
5,29,267,0
5,39,377,1
5,38,2009,0
5,14,2837,0
5,20,839,1
5,21,1235,1
3,14,3550,0
3,23,567,2
3,27,829,1
5,24,637,0
3,26,1273,1
3,21,122,0
3,12,2300,2
5,16,531,3
3,14,1738,0
3,14,901,0
3,18,2389,1
5,18,466,1
3,21,1826,0
3,19,988,0
3,21,1478,0
3,12,269,0
3,20,2915,1
3,20,2316,0
5,37,100,0
3,14,2527,0
3,33,929,0
5,14,417,0
5,21,728,0
5,14,904,0
5,21,746,0
5,19,350,0
3,33,648,0
3,33,444,0
3,46,1482,2
3,21,2047,1
3,9,4106,2
3,21,45,1
5,8,324,0
3,15,2551,1
5,14,989,0
3,21,399,3
3,30,960,1
3,9,1192,2
3,37,885,1
3,37,780,0
3,37,1559,0
3,37,728,0
5,22,532,0
5,39,1450,1
5,12,307,0
3,20,779,1
3,31,1985,1
5,37,841,0
3,20,586,0
3,36,10587,3
3,19,540,1
5,13,831,1
3,24,389,1
3,33,91,0
5,13,4260,1
3,22,931,0
3,26,1811,0
3,33,3522,0
3,33,292,0
3,19,450,3
3,33,525,0
3,20,1686,1
3,21,2517,3
5,19,1721,0
5,28,646,1
3,37,1777,0
3,23,2591,3
5,24,734,1
5,12,2325,2
5,22,1025,0
3,33,490,0
5,30,1214,1
5,12,234,0
5,20,494,0
5,21,1252,1
5,13,1918,1
3,19,198,3
3,14,845,0
3,35,2468,1
3,30,1303,1
5,19,1633,0
3,20,877,0
3,19,989,1
3,31,3738,1
3,19,2169,1
3,33,332,0
5,19,765,3
3,27,460,0
3,37,621,0
3,19,171,0
3,20,70,0
3,37,1073,0
3,32,1062,0
3,19,692,0
3,21,1838,1
3,23,598,2
3,23,784,2
5,20,815,3
3,41,1957,1
3,20,1447,0
3,24,21960,0
3,25,1218,2
3,26,2618,1
3,21,1087,1
5,23,2854,2
3,24,938,0
5,14,2442,0
5,27,533,0
3,27,773,0
3,14,465,1
3,37,1076,1
3,32,903,1
3,17,779,1
3,19,220,0
3,21,433,0
3,24,2161,0
3,24,1004,1
3,27,958,1
3,33,292,0
3,37,890,0
5,22,586,0
5,9,381,2
5,12,356,0
5,32,1426,1
3,20,610,0
3,21,544,0
3,30,1453,1
3,23,415,2
3,21,502,1
5,22,1057,0
5,24,1173,1
3,20,804,0
3,20,672,0
3,31,2872,0
3,12,815,0
3,21,526,1
3,24,5083,1
3,37,1044,0
3,23,100,3
3,33,615,0
3,37,243,0
3,14,1502,0
3,13,559,1
3,20,872,0
3,8,159,0
5,37,1788,1
3,24,1187,0
3,31,1198,0
5,20,1760,0
3,18,2357,3
3,24,6218,1
3,27,2588,0
3,12,322,2
3,20,1222,1
3,30,794,1
3,33,3371,0
5,8,198,0
3,29,1758,0
3,19,1797,1
3,33,796,0
3,33,85,1
3,28,3006,1
3,21,452,0
3,24,638,1
3,36,1476,1
5,14,1519,0
3,13,675,0
3,37,673,0
3,38,4852,0
3,19,282,0
3,21,706,0
3,31,655,3
3,20,1453,0
3,20,3114,0
3,13,1166,0
3,13,350,1
3,37,3329,0
3,19,1102,1
3,12,400,0
5,22,7161,2
3,35,1403,0
3,24,2598,1
3,14,473,0
5,21,1379,1
3,14,414,0
3,8,564,0
5,14,3139,0
3,13,1709,0
3,30,1831,3
3,31,655,3
5,28,1615,1
5,37,1237,1
3,37,1147,0
5,21,424,1
3,13,927,1
3,13,830,0
3,36,1427,3
3,18,829,1
3,20,2124,0
5,28,304,0
3,14,921,0
5,14,246,0
3,37,1282,0
3,37,1375,0
3,14,802,0
3,33,1957,0
5,19,462,0
3,29,179,3
3,21,1839,1
3,25,1223,1
3,14,1393,0
3,20,753,0
3,37,254,0
3,13,2791,0
5,12,851,0
3,20,423,0
5,37,831,1
3,33,1358,0
3,37,2517,1
3,35,91,0
5,22,896,0
3,37,1815,0
5,37,2969,0
3,13,261,0
3,12,89,0
3,20,229,0
3,25,506,0
3,20,5324,0
3,33,109,0
3,33,693,0
3,26,1760,0
3,12,1401,0
3,33,379,0
3,33,1091,0
3,35,802,0
3,33,642,0
3,19,93,1
3,21,410,1
3,25,1889,0
3,20,1261,1
5,33,272,0
3,21,7954,1
3,35,319,0
3,20,1984,0
3,35,241,0
3,37,1275,0
3,37,544,0
3,8,2106,0
3,14,93,0
3,12,2799,0
3,39,1231,1
3,20,2104,0
5,27,1087,0
3,24,4621,1
3,20,172,0
3,33,4181,0
3,33,897,0
3,19,1594,3
3,33,752,0
3,19,3383,1
3,33,378,0
3,20,345,0
3,18,5037,1
3,30,2842,1
3,33,458,1
3,12,511,0
3,24,1117,1
3,20,1413,0
3,39,5114,1
3,30,2806,0
3,31,136,1
3,39,2771,1
3,24,1420,1
5,19,190,0
3,13,1830,0
3,22,149,0
5,14,662,0
3,27,533,1
3,39,1098,1
3,19,2350,0
5,19,845,0
3,14,1683,0
3,33,1207,0
3,26,701,0
3,21,1284,1
5,22,2391,0
5,29,737,1
3,38,3567,0
3,7,329,0
5,26,609,0
3,19,1124,0
3,40,1438,1
3,19,677,3
3,31,232,3
3,12,392,0
3,28,763,1
3,29,1124,3
3,14,2263,0
3,27,906,0
3,39,7257,1
3,14,390,0
5,28,926,0
3,26,1416,0
5,22,527,1
5,14,54,0
3,19,2161,1
3,21,3355,1
3,14,1803,0
3,27,136,1
3,23,1697,2
3,20,350,0
3,13,773,1
3,24,2555,0
3,24,1738,1
3,14,2724,0
3,23,694,3
3,14,1649,0
3,14,374,0
3,28,2086,1
3,12,675,2
3,29,1198,2
3,27,1395,0
3,33,1329,1
3,14,835,0
3,9,674,3
3,14,708,0
3,14,1673,0
3,27,1708,0
3,35,979,0
3,23,1593,2
3,33,1084,3
3,9,732,2
3,22,169,1
5,33,120,3
3,24,1641,0
3,19,460,0
5,28,2650,3
3,26,1421,3
3,20,3488,0
3,19,895,0
3,12,4846,1
3,9,732,2
3,35,702,0
5,12,300,0
3,20,1682,0
5,21,1604,1
3,20,1357,0
3,35,415,0
3,40,2314,1
5,14,1273,0
3,19,1266,0
3,21,1122,0
3,26,608,0
3,26,457,0
3,17,619,1
5,18,1541,1
5,38,2525,3
3,19,919,1
3,35,316,0
3,14,15255,0
3,8,134,0
3,20,1972,0
3,24,908,1
3,11,440,0
3,21,242,0
3,21,444,0
3,27,1199,1
3,37,187,0
5,21,942,0
3,33,259,0
3,39,1401,1
3,14,1617,0
3,37,867,0
3,26,620,2
3,21,1172,1
3,20,979,0
3,22,1388,0
3,33,1000,0
3,26,597,1
3,35,550,0
3,23,859,1
3,27,1195,0
3,20,2413,0
3,19,311,0
3,13,573,1
3,21,1364,0
5,39,5715,1
3,19,833,3
3,20,875,0
3,23,2662,1
5,12,1064,0
3,22,1198,0
3,20,840,1
3,16,605,1
3,12,411,0
3,26,191,0
3,6,655,2
3,12,80,0
3,22,371,0
3,25,2331,0
3,21,1488,0
3,33,1968,0
3,13,216,0
3,19,587,0
5,24,789,0
3,20,702,0
3,14,1054,0
3,24,1233,1
3,19,1229,0
3,24,1532,1
3,28,387,1
3,24,1454,0
3,14,1260,0
3,33,252,0
5,33,203,0
3,12,2178,0
3,26,801,1
3,12,241,0
5,20,289,0
3,20,1607,2
5,16,768,3
3,15,482,2
3,22,165,1
3,26,464,0
5,35,581,0
3,17,1182,1
3,37,838,0
3,24,277,3
3,27,1135,3
3,12,301,0
3,9,2007,2
3,27,1242,1
5,20,4407,0
3,22,2532,0
3,12,5264,0
3,33,307,0
3,13,862,2
3,24,466,1
3,19,903,0
3,22,717,0
3,38,729,3
3,19,2436,1
3,12,552,0
3,26,316,0
3,24,581,0
5,35,1091,0
3,12,7719,0
3,24,407,0
3,19,2089,1
3,24,1583,1
3,14,1072,0
3,24,1388,0
5,29,2881,1
3,24,540,1
